"year","state","dem_2p_vs","prv_2p_vs","dem_2p_ps","unemp_rate","deminc","incrunning","st_partisanship"
1996,"New Hampshire",0.556116317106892,0.507965513554495,0.58778742485598,3.825,1,1,-0.0599522849368107
1996,"New Jersey",0.599667932033127,0.514203183520935,0.606929012522949,6,1,1,-0.0251710743855973
1996,"New Mexico",0.540241305610316,0.551421567697564,0.585454691638378,7.225,1,1,0.0153943270679665
1996,"New York",0.677320293812358,0.621108254042249,0.654825216216374,6.125,1,1,0.0798975121386756
1996,"North Carolina",0.474700133302654,0.495415357208133,0.489388088396643,4.15,1,1,-0.0408468888170724
1996,"North Dakota",0.460886809941583,0.421252952270912,0.466711771840899,2.825,1,1,-0.070117180582271
1996,"Ohio",0.535969491817205,0.511681633469545,0.534352173727575,4.9,1,1,-0.0192963845948699
1996,"Oklahoma",0.455993908932942,0.443778816973813,0.459622872106321,3.925,1,1,-0.0678265309536905
1996,"Oregon",0.546931157196582,0.566338915165928,0.575736446450161,5.75,1,1,0.047320983492565
1996,"Pennsylvania",0.551612053608325,0.555485294610153,0.576596061127463,5.2,1,1,0.024128034249999
1996,"Rhode Island",0.690042133874984,0.618437228182082,0.688271758065861,5.3,1,1,0.0908410887792053
1996,"South Carolina",0.468880240780145,0.476431545727597,0.453769979868234,5.9,1,1,-0.0699118330366817
1996,"South Dakota",0.480664146048655,0.477389662316614,0.475847562507205,3.1,1,1,-0.0250339409630115
1996,"Tennessee",0.512866423418606,0.52598036647076,0.516992950005838,5.075,1,1,-0.0258698973528628
1996,"Texas",0.473393766178777,0.477578368341145,0.46856638181522,5.5,1,1,-0.0407093585635026
1996,"Utah",0.379805121807439,0.362464208860197,0.417300465886287,3.3,1,1,-0.153474147807794
1996,"Vermont",0.63182830384062,0.602542013585069,0.595845819424673,4.275,1,1,0.0445955633305236
1996,"Virginia",0.489394054929331,0.474449870658566,0.506341333855634,4.4,1,1,-0.062336673037018
1996,"Washington",0.571946528447813,0.575917010725112,0.575325593684655,5.875,1,1,0.0442301860570964
1996,"West Virginia",0.583546651761079,0.577688380819407,0.595719985900227,7.275,1,1,0.0529617783194179
1996,"Wisconsin",0.559191966614502,0.527945085021154,0.586389386442395,3.5,1,1,0.0253229959049937
1996,"Wyoming",0.42512082565104,0.462079765706034,0.456100160522895,5,1,1,-0.0738513773382581
2000,"Alabama",0.423930580786689,0.462661288463111,0.40016377267417,4.525,1,0,-0.0787327343870472
2000,"Alaska",0.320630514362708,0.395714974941662,0.354591600343659,6.4,1,0,-0.125971569041608
2000,"Arizona",0.467174008328601,0.512237711518543,0.430660922088596,3.925,1,0,-0.0413484104748759
2000,"Arkansas",0.471993104895792,0.593528248647555,0.487759857356674,4.225,1,0,0.0557677133353025
2000,"California",0.562029899990718,0.572162652309689,0.520526243148212,4.925,1,0,0.0377072236826526
2000,"Colorado",0.45514080056721,0.492407923697726,0.45080521609731,2.8,1,0,-0.0307434568560998
2000,"Connecticut",0.592556580488545,0.603635068823127,0.570069171385502,2.225,1,0,0.0314853716296095
2000,"Delaware",0.567400647852884,0.5862365663257,0.50560430342824,3.85,1,0,0.0281505003673886
2000,"Florida",0.499953905919664,0.531549611951064,0.507628205295132,3.725,1,0,-0.0311671457914604
2000,"Georgia",0.440162463770973,0.493677308014458,0.44446711132963,3.55,1,0,-0.0424084500563752
2000,"Hawaii",0.598272962804293,0.642761518082488,0.600535299974346,4.1,1,0,0.064022901376263
2000,"Idaho",0.29151509544256,0.392009724242841,0.306263792402735,4.775,1,0,-0.14326029930345
2000,"Illinois",0.561800103158396,0.596050921854578,0.526194534192482,4.325,1,0,0.0500088056694353
2000,"Indiana",0.419952174674181,0.468515936449544,0.388878471474274,2.975,1,0,-0.0758742507640097
2000,"Iowa",0.501627791875182,0.557333889237327,0.501952157373942,2.7,1,0,0.00637184386738676
2000,"Kansas",0.390830925364719,0.399276344520159,0.388777821806857,3.675,1,0,-0.109024851997096
2000,"Kentucky",0.422723847343234,0.505290511843428,0.430953740672354,4.15,1,0,-0.0289686019235431
2000,"Louisiana",0.460607540336528,0.565608382715921,0.456179850223386,5.375,1,0,0.00517213434095143
2000,"Maryland",0.584322989424543,0.586384234862724,0.568620868709481,3.675,1,0,0.0437338713083626
2000,"Massachusetts",0.647893437606338,0.686378254054151,0.644535116056716,2.6,1,0,0.112692524063996
2000,"Michigan",0.526346064817341,0.573244133666968,0.511950560999372,3.85,1,0,0.018740118749252
2000,"Minnesota",0.512864119758113,0.593806892713758,0.521682478603786,3.225,1,0,0.0445524011602231
2000,"Mississippi",0.413945151607537,0.472527762454129,0.425052749920029,5.275,1,0,-0.079336312428944
2000,"Missouri",0.482880513432493,0.535470374764281,0.484915854745952,3.725,1,0,0.009312271564621
2000,"Montana",0.363436380213303,0.483125895492758,0.379060691654367,4.95,1,0,-0.0407745129483319
2000,"Nevada",0.481431615003276,0.50586531355247,0.472266771915763,4.25,1,0,-0.0289012019447638
2000,"New Hampshire",0.493321998047812,0.556116317106892,0.474241228674081,2.65,1,0,-0.00891683098839402
2000,"New Jersey",0.582114094167209,0.599667932033127,0.553488868006982,3.75,1,0,0.0159778114579432
2000,"New Mexico",0.500319260293091,0.540241305610316,0.504591232419649,4.9,1,0,0.00487369033485252
2000,"New York",0.635759915830107,0.677320293812358,0.594623934015842,4.5,1,0,0.108256527608216
2000,"North Carolina",0.435360030184969,0.474700133302654,0.447582633089902,3.85,1,0,-0.0559000010636943
2000,"North Dakota",0.352726034293837,0.460886809941583,0.409437747011141,2.975,1,0,-0.0998878652128397
2000,"Ohio",0.481612777793339,0.535969491817205,0.459241964788643,4,1,0,-0.0171321836757122
2000,"Oklahoma",0.389193287778811,0.455993908932942,0.398828683992204,3,1,0,-0.0910713833657099
2000,"Oregon",0.502358919855306,0.546931157196582,0.500228335618563,5.175,1,0,0.0156772898621677
2000,"Pennsylvania",0.521484787168031,0.551612053608325,0.509340436959574,4.175,1,0,0.0125909277901517
2000,"Rhode Island",0.656491160675993,0.690042133874984,0.632679256914691,4.125,1,0,0.113281934709445
2000,"South Carolina",0.418378939323497,0.468880240780145,0.422349663468174,3.7,1,0,-0.0683018530652162
2000,"South Dakota",0.383852874276261,0.480664146048655,0.381988927400949,2.475,1,0,-0.0619308421364532
2000,"Tennessee",0.48037133214821,0.512866423418606,0.489544720768461,3.95,1,0,-0.021534351374405
2000,"Texas",0.390437298514371,0.473393766178777,0.351004219785683,4.15,1,0,-0.0654716790591264
2000,"Utah",0.282744945686759,0.379805121807439,0.28282413520331,3.45,1,0,-0.16982308098527
2000,"Vermont",0.554403508967734,0.63182830384062,0.557869711097655,2.9,1,0,0.0762274123937571
2000,"Virginia",0.458527636941667,0.489394054929331,0.455085812739569,2.2,1,0,-0.0590357835251392
2000,"Washington",0.529447710094054,0.571946528447813,0.500922249845218,5.275,1,0,0.032974023267375
2000,"West Virginia",0.467579259840626,0.583546651761079,0.473544532423521,5.475,1,0,0.0396597699711554
2000,"Wisconsin",0.501150683031578,0.559191966614502,0.487310964986325,3.7,1,0,0.00261077949874067
2000,"Wyoming",0.29017694359683,0.42512082565104,0.335880569256747,3.9,1,0,-0.0973574506405503
2004,"Alabama",0.371022286477177,0.423930580786689,0.382382711739277,5.6,0,1,-0.0817274415608166
2004,"Alaska",0.367737170187537,0.320630514362708,0.351898274941526,7.35,0,1,-0.166850631533531
2004,"Arizona",0.447249949695117,0.467174008328601,0.450564700780574,4.875,0,1,-0.0353175162621444
2004,"Arkansas",0.450642517483322,0.471993104895792,0.48008734120267,5.625,0,1,0.00773730058595701
2004,"California",0.550413204528225,0.562029899990718,0.557074209288887,6.05,0,1,0.0420728999644873
2004,"Colorado",0.476337704417574,0.45514080056721,0.477455992441352,5.35,0,1,-0.0512490140532487
2004,"Connecticut",0.552749475605841,0.592556580488545,0.562837661928648,4.825,0,1,0.07307244847012
2004,"Delaware",0.538315062450916,0.567400647852884,0.541243799580035,4.075,0,1,0.0517952309035756
2004,"Florida",0.474763204243312,0.499953905919664,0.496972325604823,4.55,0,1,-0.00927161725035208
2004,"Georgia",0.416457673035904,0.440162463770973,0.433945774392156,4.9,0,1,-0.0581034902930005
2004,"Hawaii",0.544044480029303,0.598272962804293,0.513773348189079,3.225,0,1,0.0954938642576744
2004,"Idaho",0.306772618166357,0.29151509544256,0.325855952033552,4.875,0,1,-0.183260966343016
2004,"Illinois",0.552086340495535,0.561800103158396,0.546726644992526,6.1,0,1,0.0539021363207705
2004,"Indiana",0.395765237503415,0.419952174674181,0.392227494334815,5.375,0,1,-0.0807893206238542
2004,"Iowa",0.496633207372871,0.501627791875182,0.493847646837944,4.575,0,1,0.00445746437053818
2004,"Kansas",0.371329012189178,0.390830925364719,0.37063073289957,5.375,0,1,-0.129969741243278
2004,"Kentucky",0.399923800845261,0.422723847343234,0.400712100400537,5.225,0,1,-0.061016196592385
2004,"Louisiana",0.426690587307565,0.460607540336528,0.408449595145881,5.9,0,1,-0.0119154146594919
2004,"Maryland",0.565657130819179,0.584322989424543,0.56618365213317,4.2,0,1,0.060330235957917
2004,"Massachusetts",0.627428555129919,0.647893437606338,0.646753925562316,5,0,1,0.142112469644528
2004,"Michigan",0.517258444679652,0.526346064817341,0.519532464543765,7.1,0,1,0.0247717230564379
2004,"Minnesota",0.51760910610669,0.512864119758113,0.516519904350428,4.625,0,1,0.028312130050219
2004,"Mississippi",0.404949992303786,0.413945151607537,0.410796350622188,6.45,0,1,-0.0817869191548833
2004,"Missouri",0.463802873345601,0.482880513432493,0.469461638975652,6.025,0,1,-0.0158479320873289
2004,"Montana",0.394999238243366,0.363436380213303,0.37266498500061,4.725,0,1,-0.101742238332686
2004,"Nevada",0.486824042751385,0.481431615003276,0.473107982216891,4.175,0,1,-0.0313749119078434
2004,"New Hampshire",0.506902886201373,0.493321998047812,0.511427153297256,3.625,0,1,-0.000304218608364382
2004,"New Jersey",0.533705363188422,0.582114094167209,0.539604620873359,4.65,0,1,0.0658676369144517
2004,"New Mexico",0.495996641136451,0.500319260293091,0.481152580729593,5.4,0,1,-0.00474309323401267
2004,"New York",0.598297906564461,0.635759915830107,0.587498902913125,5.55,0,1,0.131516728635516
2004,"North Carolina",0.437580279981589,0.435360030184969,0.456556709211159,5.225,0,1,-0.0699932944419048
2004,"North Dakota",0.360906458500567,0.352726034293837,0.365841033496688,3.4,0,1,-0.118216954068006
2004,"Ohio",0.489412559952108,0.481612777793339,0.500198785678135,6.325,0,1,-0.0162322413804441
2004,"Oklahoma",0.344295983352439,0.389193287778811,0.344573893120949,4.725,0,1,-0.10242977782984
2004,"Oregon",0.521086257744501,0.502358919855306,0.527392647683049,7.15,0,1,-0.000378337659772354
2004,"Pennsylvania",0.512582820970624,0.521484787168031,0.507093947372934,5.375,0,1,0.0115250442024621
2004,"Rhode Island",0.605775105758781,0.656491160675993,0.601370486064941,5.05,0,1,0.148243271089772
2004,"South Carolina",0.413635417402508,0.418378939323497,0.416303557441217,6.8,0,1,-0.0813937861338949
2004,"South Dakota",0.390867091989063,0.383852874276261,0.408917743000345,3.775,0,1,-0.0927648660232581
2004,"Tennessee",0.428145545452593,0.48037133214821,0.437711633257587,5.45,0,1,-0.0284044984023086
2004,"Texas",0.384898081028901,0.390437298514371,0.378697123895265,5.8,0,1,-0.0931078438391424
2004,"Utah",0.26653560839878,0.282744945686759,0.26089685874753,4.85,0,1,-0.193748342438618
2004,"Vermont",0.603010021392512,0.554403508967734,0.551438914749052,3.55,0,1,0.0680925302184607
2004,"Virginia",0.458663032864699,0.458527636941667,0.468775826221329,3.725,0,1,-0.0510625302502171
2004,"Washington",0.53646537683453,0.529447710094054,0.532590068930821,6,0,1,0.0256737430852171
2004,"West Virginia",0.435202893702545,0.467579259840626,0.46682789667969,5.125,0,1,0.000539579615135843
2004,"Wisconsin",0.501918032742692,0.501150683031578,0.490914020954409,4.925,0,1,0.0051479486373236
2004,"Wyoming",0.296872968268283,0.29017694359683,NA,3.8,0,1,-0.167374491561781
2008,"Alabama",0.391090972464273,0.371022286477177,0.380901728974366,6.1,0,0,-0.097643857752302
2008,"Alaska",0.389352150834029,0.367737170187537,0.426902639565909,6.75,0,0,-0.150936449109113
2008,"Arizona",0.456860992803837,0.447249949695117,0.47812172884941,6.775,0,0,-0.0379083123723759
2008,"Arkansas",0.398282793892827,0.450642517483322,0.451969105588553,5.675,0,0,-0.0338024801946782
2008,"California",0.622784495915854,0.550413204528225,0.620356791740883,7.775,0,0,0.0611012608752358
2008,"Colorado",0.545506346931734,0.476337704417574,0.535748773468022,5.125,0,0,-0.0293810388918436
2008,"Connecticut",0.613183382497542,0.552749475605841,0.608956581563902,6,0,0,0.0775327366629579
2008,"Delaware",0.626381386498886,0.538315062450916,0.627681016734438,5.425,0,0,0.057737563767665
2008,"Florida",0.514196600308993,0.474763204243312,0.507851774910413,6.85,0,0,-0.00776173630274701
2008,"Georgia",0.473716644891882,0.416457673035904,0.477759007284988,6.625,0,0,-0.0668102229807964
2008,"Hawaii",0.729937258784554,0.544044480029303,0.643831573152909,4.75,0,0,0.0760384300325628
2008,"Idaho",0.369754101949795,0.306772618166357,0.347549618316396,5.95,0,0,-0.195976434579777
2008,"Illinois",0.627342640445594,0.552086340495535,0.617330219239613,6.6,0,0,0.0618229304427299
2008,"Indiana",0.505219534453781,0.395765237503415,0.494728970846786,6.325,0,0,-0.0872615852954373
2008,"Iowa",0.548487777894674,0.496633207372871,0.569082598877852,4.4,0,0,0.00401020823979098
2008,"Kansas",0.423877241810906,0.371329012189178,0.410788961575631,4.775,0,0,-0.114040322607287
2008,"Kentucky",0.417665724122954,0.399923800845261,0.434226536906148,6.825,0,0,-0.0837964672899878
2008,"Louisiana",0.405428258384146,0.426690587307565,0.443359362448203,5.275,0,0,-0.0514712275621889
2008,"Maryland",0.629300872928855,0.565657130819179,0.607707117633744,4.6,0,0,0.0798697687376259
2008,"Massachusetts",0.63197078213353,0.627428555129919,0.597218602435715,5.9,0,0,0.142540704983893
2008,"Michigan",0.583713015761545,0.517258444679652,0.570234145868977,8.35,0,0,0.0266819633642612
2008,"Minnesota",0.552293749953927,0.51760910610669,0.556332793999157,5.7,0,0,0.020116321548166
2008,"Mississippi",0.433580690071362,0.404949992303786,0.440392791238403,6.95,0,0,-0.0856727194285736
2008,"Missouri",0.499324208503234,0.463802873345601,0.494741091719674,6.5,0,0,-0.0217785979951879
2008,"Montana",0.488305967160593,0.394999238243366,0.473160618657901,5.4,0,0,-0.115902482155901
2008,"Nevada",0.563867381251961,0.486824042751385,0.528584513933063,7.225,0,0,-0.0109924625069049
2008,"New Hampshire",0.548685411201095,0.506902886201373,0.557571569557146,3.9,0,0,0.0049921507403573
2008,"New Jersey",0.578646298714239,0.533705363188422,0.590385695518814,5.575,0,0,0.0627894372935803
2008,"New Mexico",0.576649000187976,0.495996641136451,0.550423734209152,4.625,0,0,0.00303765933053596
2008,"New York",0.657638573797843,0.598297906564461,0.64931411951146,5.65,0,0,0.121908619813049
2008,"North Carolina",0.501659633000673,0.437580279981589,0.504277754032436,6.2,0,0,-0.0586501363009562
2008,"North Dakota",0.455913437180319,0.360906458500567,0.493097825857998,3.275,0,0,-0.138304044987033
2008,"Ohio",0.523338407622541,0.489412559952108,0.524052851027925,6.825,0,0,-0.0096076225115117
2008,"Oklahoma",0.343549188773065,0.344295983352439,0.370665957499508,3.875,0,0,-0.12837565581861
2008,"Oregon",0.584137211772272,0.521086257744501,0.581071193792798,7.05,0,0,0.016602297415668
2008,"Pennsylvania",0.552297038154845,0.512582820970624,0.541644530544986,5.525,0,0,0.0219135126850923
2008,"Rhode Island",0.641981375091458,0.605775105758781,0.606091536997523,8.375,0,0,0.136012841833152
2008,"South Carolina",0.454555708107909,0.413635417402508,0.451164045312696,7.325,0,0,-0.0791131130212326
2008,"South Dakota",0.457042927658846,0.390867091989063,0.452871733676045,3.3,0,0,-0.107760308251573
2008,"Tennessee",0.423685281976455,0.428145545452593,0.436395224713745,7.075,0,0,-0.040861852583834
2008,"Texas",0.440640632490593,0.384898081028901,0.437190514376194,5.025,0,0,-0.1074526016126
2008,"Utah",0.354736386272599,0.26653560839878,0.355840264771223,3.65,0,0,-0.220480014341466
2008,"Vermont",0.688991817393381,0.603010021392512,0.645314270921319,4.8,0,0,0.0835864737958875
2008,"Virginia",0.531825844061276,0.458663032864699,0.527304268265758,4.125,0,0,-0.0365249564810519
2008,"Washington",0.587520268021089,0.53646537683453,0.571977196460005,5.65,0,0,0.0378362520800565
2008,"West Virginia",0.433262562328627,0.435202893702545,0.431376488884638,4.175,0,0,-0.0437292146126498
2008,"Wisconsin",0.570556782478184,0.501918032742692,0.564148337178276,5.075,0,0,0.00641406650289988
2008,"Wyoming",0.334379766449041,0.296872968268283,0.355871089365112,3.125,0,0,-0.201595335451679
2012,"Alabama",0.387837714665623,0.391090972464273,0.398857872636717,8,1,1,-0.131167674299149
2012,"Alaska",0.426847095184396,0.389352150834029,NA,7.025,1,1,-0.133679643259092
2012,"Arizona",0.453866197762968,0.456860992803837,0.455856537224242,8.15,1,1,-0.0601688325203977
2012,"Arkansas",0.378455946487704,0.398282793892827,0.363187328758575,7.55,1,1,-0.0877616480818
2012,"California",0.618728111632966,0.622784495915854,0.582746586699507,10.125,1,1,0.0743745464521645
2012,"Colorado",0.527479883142025,0.545506346931734,0.503035999445826,7.775,1,1,-0.00130227809522088
2012,"Connecticut",0.587725774769071,0.613183382497542,0.565335692403239,8.45,1,1,0.0707421252818167
2012,"Delaware",0.594469549192782,0.626381386498886,NA,7.275,1,1,0.0701239207050259
2012,"Florida",0.504422521393662,0.514196600308993,0.492014288463101,8.325,1,1,-0.0177444014937223
2012,"Georgia",0.460433509019433,0.473716644891882,0.449811827019977,8.95,1,1,-0.0671371448059815
2012,"Hawaii",0.717038485010744,0.729937258784554,0.649169380314664,5.7,1,1,0.124766565637054
2012,"Idaho",0.335786131564247,0.369754101949795,0.301373568317106,7.025,1,1,-0.173960943711799
2012,"Illinois",0.585775233921169,0.627342640445594,0.588944282011111,8.975,1,1,0.0774901867006892
2012,"Indiana",0.447996254026727,0.505219534453781,0.442437108525195,8.3,1,1,-0.0617319177912767
2012,"Iowa",0.529593519281002,0.548487777894674,0.507884913284553,5,1,1,0.0103361888638973
2012,"Kansas",0.388866732547469,0.423877241810906,0.379533727676121,5.625,1,1,-0.114621176769833
2012,"Kentucky",0.384572276061951,0.417665724122954,0.415864661468405,8.175,1,1,-0.103429541285768
2012,"Louisiana",0.41253174385886,0.405428258384146,0.40262824670125,6.8,1,1,-0.0961648809240191
2012,"Maryland",0.63321725786906,0.629300872928855,0.605468327225919,6.95,1,1,0.0852546981041424
2012,"Massachusetts",0.6178568074906,0.63197078213353,0.591302083906456,6.65,1,1,0.117475364861849
2012,"Michigan",0.548005320711779,0.583713015761545,0.52225932013263,9.1,1,1,0.0382614264507238
2012,"Minnesota",0.539412264616982,0.552293749953927,0.532170304019983,5.575,1,1,0.0227271242604337
2012,"Mississippi",0.441981008012122,0.433580690071362,NA,9,1,1,-0.0929589625823009
2012,"Missouri",0.4522133324662,0.499324208503234,0.438867074563192,6.825,1,1,-0.0306607628454573
2012,"Montana",0.429657681361185,0.488305967160593,0.453775190002404,5.9,1,1,-0.0705717010678952
2012,"Nevada",0.534075421633465,0.563867381251961,0.516420814024794,10.9,1,1,0.0131214082317982
2012,"New Hampshire",0.528337519782581,0.548685411201095,0.504852188179393,5.55,1,1,0.0155698449313593
2012,"New Jersey",0.589519655505858,0.578646298714239,0.557378556692824,9.35,1,1,0.0439515271814559
2012,"New Mexico",0.552952046469087,0.576649000187976,0.534540239915324,7.025,1,1,0.0240985168923387
2012,"New York",0.660426948702774,0.657638573797843,0.623381070234719,8.45,1,1,0.115743936411277
2012,"North Carolina",0.48965965096995,0.501659633000673,0.483990183568019,9.2,1,1,-0.0426043472787438
2012,"North Dakota",0.398887917110883,0.455913437180319,0.415301268810252,3.075,1,1,-0.103814355929432
2012,"Ohio",0.515140567692495,0.523338407622541,0.510450672699042,7.25,1,1,-0.00584881998255027
2012,"Oklahoma",0.332276802569834,0.343549188773065,0.334751413504597,5.2,1,1,-0.168301717707123
2012,"Oregon",0.562711671787474,0.584137211772272,0.529617320407125,8.725,1,1,0.0403874309885115
2012,"Pennsylvania",0.527319340018918,0.552297038154845,0.520531880679908,7.9,1,1,0.0202156257928594
2012,"Rhode Island",0.640167459788821,0.641981375091458,0.621341020061483,10.125,1,1,0.111653936655245
2012,"South Carolina",0.446917452954346,0.454555708107909,0.480627635426971,8.95,1,1,-0.0781287410146665
2012,"South Dakota",0.407815008618048,0.457042927658846,0.435108639151024,4.3,1,1,-0.0882692939459201
2012,"Tennessee",0.39648928473706,0.423685281976455,0.419550911027855,7.775,1,1,-0.0863088900553508
2012,"Texas",0.419921027848936,0.440640632490593,0.402676054513778,6.575,1,1,-0.099454947010128
2012,"Utah",0.253738111048525,0.354736386272599,0.257481563238804,5.2,1,1,-0.201588306434185
2012,"Vermont",0.682472588263906,0.688991817393381,0.673974300949479,4.925,1,1,0.133776615623072
2012,"Virginia",0.519673766887645,0.531825844061276,0.505122443354325,5.975,1,1,-0.0169798653068873
2012,"Washington",0.576282982706218,0.587520268021089,0.55846535966096,7.925,1,1,0.0497685186579346
2012,"West Virginia",0.363257023679573,0.433262562328627,0.408513410534082,7.625,1,1,-0.0779915757542885
2012,"Wisconsin",0.534634299828724,0.570556782478184,0.519537544173949,6.975,1,1,0.0240131038405634
2012,"Wyoming",0.288393659884786,0.334379766449041,NA,5.325,1,1,-0.196597936411213
2016,"Alabama",0.356258564060393,0.387837714665623,0.384198617716532,5.85,1,0,-0.13879921534226
2016,"Alaska",0.416143452889319,0.426847095184396,0.463930322875816,6.9,1,0,-0.120163935897995
2016,"Arizona",0.481108795538633,0.453866197762968,0.48475622700894,5.3,1,0,-0.0728999636238052
2016,"Arkansas",0.357148623102295,0.378455946487704,0.387371432692001,3.9,1,0,-0.139894188716942
2016,"California",0.661282205427299,0.618728111632966,0.625829948395485,5.45,1,0,0.0924927448672025
2016,"Colorado",0.526833333726824,0.527479883142025,0.517059571170779,3.225,1,0,0.00822955612967202
2016,"Connecticut",0.571415475172636,0.587725774769071,0.582806208955878,5.05,1,0,0.0721910197260988
2016,"Delaware",0.559986214436812,0.594469549192782,0.580957275795038,4.5,1,0,0.082161908938626
2016,"Florida",0.493811645272245,0.504422521393662,0.505003195566956,4.8,1,0,-0.0189539980558801
2016,"Georgia",0.473388274006968,0.460433509019433,0.478810186523086,5.375,1,0,-0.0611884819515502
2016,"Hawaii",0.674413374505355,0.717038485010744,0.649962139266122,2.925,1,0,0.195224312990442
2016,"Idaho",0.316898233191944,0.335786131564247,0.392128738909117,3.75,1,0,-0.175493442150187
2016,"Illinois",0.590200513907115,0.585775233921169,0.582154089531737,5.7,1,0,0.0782953782761736
2016,"Indiana",0.398826904754919,0.447996254026727,0.426180723341357,4.3,1,0,-0.0516556646669537
2016,"Iowa",0.449364521548797,0.529593519281002,0.475279342746751,3.65,1,0,0.01077708968063
2016,"Kansas",0.388885296573933,0.388866732547469,0.421853339681918,4.1,1,0,-0.12189157172802
2016,"Kentucky",0.343293709824901,0.384572276061951,0.379379535292824,5.075,1,0,-0.127144558814755
2016,"Louisiana",0.398283227621922,0.41253174385886,0.425008192216565,6.075,1,0,-0.119283557785704
2016,"Maryland",0.640109955085652,0.63321725786906,0.68651185201911,4.4,1,0,0.10299550649175
2016,"Massachusetts",0.646512786896295,0.6178568074906,0.665205838521285,3.7,1,0,0.0966502359048572
2016,"Michigan",0.498823317830385,0.548005320711779,0.517940085619192,5.05,1,0,0.0375956093294544
2016,"Minnesota",0.508316937071805,0.539412264616982,0.552413260850083,3.975,1,0,0.0175894483782469
2016,"Mississippi",0.409101526759399,0.441981008012122,0.456952379692088,5.725,1,0,-0.0904827098654657
2016,"Missouri",0.401814390044339,0.4522133324662,0.431622259641621,4.775,1,0,-0.0524947884224908
2016,"Montana",0.388903356829756,0.429657681361185,0.391845024402324,4.075,1,0,-0.0692817346463186
2016,"Nevada",0.512937094199852,0.534075421633465,0.503815836935371,5.525,1,0,0.0207078425355055
2016,"New Hampshire",0.501970284423807,0.528337519782581,0.513029276587985,2.85,1,0,0.0102479065846304
2016,"New Jersey",0.572841901429013,0.589519655505858,0.578180342450921,4.975,1,0,0.055819418202841
2016,"New Mexico",0.546507949343241,0.552952046469087,0.529884695426374,6.65,1,0,0.0365369644213237
2016,"New York",0.634115064997754,0.660426948702774,0.608895072236461,4.925,1,0,0.130769202343101
2016,"North Carolina",0.480962541962813,0.48965965096995,0.505993174284539,5.05,1,0,-0.0326039169218961
2016,"North Dakota",0.301907571034803,0.398887917110883,0.345124609842689,3,1,0,-0.100862881761607
2016,"Ohio",0.457323154228641,0.515140567692495,0.483159517973324,5.075,1,0,-0.00902407124968951
2016,"Oklahoma",0.306952627616719,0.332276802569834,0.349784793008516,4.875,1,0,-0.190350563235758
2016,"Oregon",0.561558389450544,0.562711671787474,0.550510246065346,4.75,1,0,0.0451608828726652
2016,"Pennsylvania",0.496244641925098,0.527319340018918,0.516952873619182,5.45,1,0,0.0115446301796737
2016,"Rhode Island",0.583107040926598,0.640167459788821,0.567706938904612,5.125,1,0,0.112810858532932
2016,"South Carolina",0.42539743639476,0.446917452954346,0.466811798052225,4.85,1,0,-0.0775269783760802
2016,"South Dakota",0.340281419205687,0.407815008618048,0.387110132573556,3.05,1,0,-0.0958345907687608
2016,"Tennessee",0.36375656954738,0.39648928473706,0.447350847378307,4.8,1,0,-0.11817627555045
2016,"Texas",0.45286774422028,0.419921027848936,0.44421098029068,4.75,1,0,-0.0979827287374432
2016,"Utah",0.376171016545887,0.253738111048525,0.418337860405786,3.35,1,0,-0.224026310246645
2016,"Vermont",0.651864263238204,0.682472588263906,0.681562489193635,3.175,1,0,0.157468643921436
2016,"Virginia",0.528263762771547,0.519673766887645,0.530363934095867,4.175,1,0,-0.00251375343274751
2016,"Washington",0.587869312000648,0.576282982706218,0.588922243901353,5.175,1,0,0.0536380664564463
2016,"West Virginia",0.278389477487042,0.363257023679573,0.338793387369175,5.95,1,0,-0.130003765903108
2016,"Wisconsin",0.495920109619703,0.534634299828724,0.527864182796947,3.925,1,0,0.0243319822462464
2016,"Wyoming",0.242946803708462,0.288393659884786,0.269143050366812,5.25,1,0,-0.216876845740294
